,hashTan,hashVin,DeviceId,TripId,SubTripId,SubtripStartLocation,SubtripEndLocation,SubtripDistance,SubtripTimePeriod,SubtripWayCategory,SubtripWayType,SubtripStreets,SubtripCities,Subtrip_MTFCC,Subtrip_RTTYP,SubtripFrequency
1436,-1539200539818536194,-968257221080321413,3210029975,3210029975_6,3210029975_6_4,"(38.646572, -78.67785)","(38.35787, -78.922104)",39.074,25.0,"{'Highway': 5, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 5}","['Buffalo Road', ""McDonald's"", 'Walmart DC #7045', 'Poultry Lane', 'I 81 South', 'Cracker Barrel Restaurant and Old Country Store']","['Pleasant Valley', 'Lacey Spring', 'New Market', 'Mount Crawford']",['S1100'],['I'],1
1437,-1539200539818536194,-968257221080321413,3210029975,3210029975_6,3210029975_6_5,"(38.4354, -78.86074)","(38.30755, -77.51419)",200.529,135.0,"{'Highway': 20, 'No_category': 13}","{'Street': 5, 'Road': 1, 'State_Road': 27}","['Water Plant Road', 'Bealton Road', ""Paisano's Pizza"", 'Manassas Run', 'NTB Tires', 'Sunset Crest Drive', 'Coopers Hawk Lane', 'Mayland Road', 'Ridgemount Lane', 'Plantation Drive', 'Cobbler Valley Lane', 'Distillery Road', 'Townsen Drive', 'Lime Klin Kiln Drive', 'Warrenton Road', 'Old Morganstown Road', 'Harpers Run', 'Beecham Lane', 'Marsh Road', 'Falls Run', 'James Madison Highway']","['Lacey Spring', 'Edinburg', 'Bealeton', 'Fredericksburg', 'Marshall', 'Harrisonburg', 'New Market', 'Fishers Hill', 'The Plains', 'Woodstock', 'Warrenton', 'Delaplane', 'Linden', 'Maurertown', 'Middletown']",['S1100'],['I'],2
1438,-1539200539818536194,-968257221080321413,3210029975,3210029975_7,3210029975_7_1,"(38.277615, -77.51261)","(37.194096, -77.50795)",129.234,80.0,"{'Highway': 16, 'No_category': 1}","{'Street': 1, 'State_Road': 16}","['15102 Woods Edge Road', '2211 Reymet Road', '23002 West Cox Road', '21356 Cool Water Drive', '4801 Hermitage Road', '6101 Mallard Road', '2610 Hatchett Road', '26389 Jefferson Davis Highway', 'West Roslyn Road', '15242 Taylorsville Road', 'Hampton Inn Richmond South', '8253 Rylands Road', '12393 Glen Carrie Road', 'Payne Trucking Co', '3900 Ironwoods Walk Place', 'De']","['Richmond', 'Ashland', 'Fredericksburg', 'Ruther Glen', 'Colonial Heights', 'Petersburg', 'Doswell', 'Thornburg']",['S1100'],"['M', 'I']",1
1439,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_1,"(37.193714, -77.57387)","(36.736576, -78.911125)",146.301,99.999,"{'Highway': 4, 'No_category': 21}","{'Street': 2, 'Road': 2, 'State_Road': 19}","['Doswell Town Road', '9122 West Cox Road', 'Walmart Supercenter', 'Indian Spring Road', 'Cedar Tree Lane', 'US 460', '7323 Karissa Farm Drive', 'Virginia Court', 'Plum Street', '4019 East Cox Road', 'East Colonial Trail', 'James D Hagood Highway', ""Welldriller's Trail"", 'Clover Creek', 'West Carolina Avenue', 'Berles Creek', 'Wellville Road', 'State Route 685', 'Friendship Baptist Church', 'David Street']","['Scottsburg', 'Blackstone', 'Drakes Branch', 'Keysville', 'Ford', 'Crewe', 'Sutherland', 'Burkeville', 'Wylliesburg', 'Nottoway', 'South Boston', 'Halifax', 'Clover']",[],[],1
1440,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_2,"(36.72047, -78.90363)","(36.059505, -79.32681)",115.32,100.0,"{'Highway': 5, 'No_category': 21}","{'Street': 3, 'Road': 9, 'State_Road': 15}","['West Bend Road', 'Locust Creek', 'North Spray Place', 'P Walker Road', 'Sandy Beach Road', 'Senator Ralph Scott Parkway', 'New Holland Agriculture', 'Kimbro', 'Dan River', ""Randy's Golf Center and Range"", 'Brandon Creek', 'Pumpkin Creek', 'Hughes Mill Creek', 'Benaja Creek', 'Golden Branch', 'Yanceyville Road', 'Hogans Creek', 'Smith Chapel Baptist Church', 'Wolfe Creek', 'Fieldpine Court']","['Alton', 'Haw River', 'Providence', 'Yanceyville', 'Ringgold', 'Danville', 'Burlington', 'South Boston']",['S1100'],"['I', 'S']",1
1441,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_3,"(36.06106, -79.4064)","(36.108376, -79.757126)",34.867,30.0,"{'Highway': 6, 'No_category': 4}","{'Street': 2, 'Road': 1, 'State_Road': 6}","['Wilson Drive', ""North O'Henry Boulevard"", 'Rock Creek', 'Green Spring Drive', 'Ring Road', 'East Wendover Avenue']",['Greensboro'],['S1100'],['I'],5
1442,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_4,"(36.11334, -79.76479)","(36.136265, -79.85598)",9.373,15.0,{'No_category': 4},"{'Street': 4, 'Road': 2, 'State_Road': 3}","['Walmart Supercenter', 'Tannenbaum Historic Park', 'Dublin Drive']",['Greensboro'],[],[],5
1443,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_5,"(36.058674, -79.897736)","(36.06976, -79.496574)",37.094,25.0,"{'Highway': 5, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 5}","['Charlie Ingle Lane', 'Friendly Chapel Road', 'Roosevelt Court', 'Triad Math and Science Academy', ""Applebee's"", 'Gum Creek']","['Greensboro', 'Whitsett']",['S1100'],['I'],2
1444,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_6,"(36.08154, -79.47294)","(36.09145, -79.40611)",6.566,9.999,{'No_category': 3},"{'Street': 2, 'Road': 2, 'State_Road': 2}","['Walmart Supercenter', 'West Ruffin Street']",['Burlington'],[],[],1
1445,-1539200539818536194,-968257221080321413,3210029975,3210029975_8,3210029975_8_7,"(36.076996, -79.40362)","(36.065243, -79.309685)",8.935,10.001,"{'Highway': 2, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 2}","['Pilot - Mebane', 'Pilot', 'Travel Inn']","['Mebane', 'Graham']",['S1100'],['I'],1
1446,-1539200539818536194,-968257221080321413,3210029975,3210029975_9,3210029975_9_1,"(36.061314, -79.40773)","(36.039806, -79.77063)",33.788,25.0,"{'Highway': 5, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 5}","['US 220 South', 'Walmart Neighborhood Market', 'Co', 'Clover Road', 'Interstate Drive']",['Greensboro'],['S1100'],['I'],5
1447,-1539200539818536194,-968257221080321413,3210029975,3210029975_9,3210029975_9_2,"(36.04407, -79.84076)","(36.0874, -79.885956)",9.578,13.341,"{'Highway': 1, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 1}","['Guilford College Road', 'Walmart Neighborhood Market']",['Greensboro'],['S1100'],['I'],5
1448,-1539200539818536194,-968257221080321413,3210029975,3210029975_9,3210029975_9_3,"(36.04968, -79.87345)","(36.05892, -79.32633)",51.466,35.0,"{'Highway': 7, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 7}","['San Marcos Mexican Restaurant', 'Sunbelt Rentals', 'I 85 South', 'McConnell Center Drive', '204 Seneca Rd', 'Senator Ralph Scott Parkway', 'GKN Alamance Facility']","['Greensboro', 'Haw River', 'Whitsett']",['S1100'],"['I', 'U']",2
1449,-1539200539818536194,-968257221080321413,3210029975,3210029975_9,3210029975_9_4,"(36.068848, -79.34314)","(37.288082, -80.0833)",221.695,158.484,"{'Highway': 20, 'No_category': 21}","{'Street': 4, 'Road': 1, 'State_Road': 31}","['Kindley Court', 'Quinn Cemetery', 'Newnam Road', 'Roosevelt Court', 'I 40', 'US 220 North', 'West Market Street', 'Iglesia Cristiana Agape', 'McAdams Court', 'Blackwell Road', 'Lukens Street', 'Pheasant Road', '20430 Virgil H Goode Highway', 'Mamma Marias', 'Clearbrook Village Lane', 'Burlington Shoes', 'Bartley Drive', ""Cannaday's Sav-A-Bit"", 'SR 57', 'Theatre Road', 'Franklin Road', 'I 73 South', 'William F Stone Highway', 'Bojangles', 'Sallys Ridge Road', 'Bridgepoint Road', 'Virgil H Goode Highway', 'Redwood Street']","['Greensboro', 'Roanoke', 'Stanleytown', 'Fieldale', 'Oak Ridge', 'Bassett', 'Haw River', 'Rocky Mount', 'Madison', 'Boones Mill', 'Whitsett', 'Summerfield', 'Stokesdale', 'Salem', 'Ridgeway', 'Stoneville']",['S1100'],"['I', 'U']",2
1450,-1539200539818536194,-968257221080321413,3210029975,3210029975_9,3210029975_9_5,"(37.302887, -80.075035)","(39.657684, -77.750496)",342.197,220.0,"{'Highway': 41, 'No_category': 6}","{'Street': 6, 'Road': 4, 'State_Road': 41}","['Gibson Lane', 'Concord Volunteer Rescue Squad', 'Pleasant Valley Road', 'Stoney Point Road', 'Natasha Way', 'US 220 North', 'Clearbrook Feed & Supply', 'US 11', 'Pink Cadillac Diner', 'Billboard Hill', 'North Tennessee Avenue', 'Cornerstone Lane', ""Bugler's Way"", 'Flying J - Winchester', 'Lee Jackson Highway', 'Cardinal Street', 'Warm Run Road', 'Croft Cemetery', 'Hillandale Lane', 'Roy Road', 'Hunters Road', 'Game Stop', 'Triangle Drive', 'I 81 South', 'Almo Chapel Road', 'Arch Mill Road', 'Lakeside Court', 'Theresa Circle', 'Bowmans Ford Road', 'Liberty', 'Tabler Station Road', 'Open Meadow Drive', 'Hotel Site', 'Concord Church Road', 'The Home Depot']","['Edinburg', 'Clear Brook', 'Hagerstown', 'Mount Crawford', 'New Market', 'Woodstock', 'Staunton', 'Glasgow', 'Fairfield', 'Lacey Spring', 'Williamsport', 'Strasburg', 'Salem', 'Stephens City', 'Roanoke', 'Falling Waters', 'Troutville', 'Harrisonburg', 'Fishers Hill', 'Martinsburg', 'Maurertown', 'Verona', 'Greenville', 'Natural Bridge', 'Raphine', 'Weyers Cave']",['S1100'],"['M', 'I', 'U']",6
1451,-1539200539818536194,-968257221080321413,3210029975,3210029975_10,3210029975_10_1,"(39.615852, -77.7851)","(39.288242, -75.62324)",280.118,190.0,"{'Steps': 7, 'Highway': 35, 'No_category': 13}","{'Street': 3, 'State_Road': 38}","['Watersville Road', 'East Patrick Street', 'Beaver Creek Road', 'Andrew Lane', 'Baynard Farm Lane', '1449 Whitehall Road', 'South Dupont Parkway', 'Ke', 'Villa Monticello', 'US 40', 'Welcome Center Drive', 'Wawa', 'Coleman Road', '640 Bushytail Drive', 'US 301 Toll', 'Pheasant Vale', 'Paul T. Pitcher Memorial Highway', ""John's Chance Lane"", 'Quarterfield Crossing', 'Monument Road', 'Rusted Cars', 'Stevensville Cemetery', 'Ruble Road', 'Chesapeake Bay Bridge', 'Armstrong Corner Road', 'John Hanson Highway', 'Otono Court', 'Blue Star Memorial Highway', 'Dwight D Eisenhower Highway', 'Tiber River', 'Waterford Drive', 'Jabez Run', '7-Eleven', '8573 Falls Run Road', 'North Dupont Boulevard', 'Davler Road']","['Townsend', 'Stevensville', 'Hanover', 'Riva', 'Cooksville', 'Smyrna', 'Annapolis', 'Massey', 'Williamsport', 'Millersville', 'Ellicott City', 'Frederick', 'Rectortown', 'Glen Burnie', 'Middletown', 'Odessa', 'Centreville', 'Queenstown', 'Warwick', 'Millington', 'Grasonville']",['S1100'],"['M', 'U', 'I', 'S']",1
1452,-1539200539818536194,-968257221080321413,3210029975,3210029975_11,3210029975_11_1,"(39.31656, -75.61534)","(39.379635, -76.510796)",202.344,164.007,"{'Steps': 5, 'Highway': 21, 'No_category': 18}","{'Street': 1, 'Road': 1, 'State_Road': 30}","['Southeast Freeway', '2301 Hawkins Point Road', 'East West Boulevard', 'MD 544', 'MD 313', 'Dickens Street', 'Little Jersey Trail', '730 New Pittsburg Avenue', '8123 Bletzer Road', 'US 50', 'US 301 Toll', 'Westinghouse Bay', 'Summit Bridge Road', 'Baltimore Annapolis Boulevard', 'Belair Road & Wholesale Club Drive Far-side Southbound', '201 Defense Highway', '7901 Belair Road', 'Korean War Veterans Memorial Highway', 'Boyds Corner Road', 'MD 300', 'Ridgetown Drive', 'Blue Star Memorial Highway', 'Cotton Court', 'Cedar Lane', 'Valero', 'Mount Pleasant Trailer Court', 'Denbeigh Farm Lane', 'Connection Community Church']","['Chester', 'Stevensville', 'Nottingham', 'Curtis Bay', 'Riva', 'Smyrna', 'Massey', 'Millersville', 'Ellicott City', 'Dundalk', 'Glen Burnie', 'Bear', 'Rosedale', 'Middletown', 'Odessa', 'Centreville', 'Warwick', 'Queenstown', 'Sudlersville', 'Millington']",['S1100'],"['M', 'U', 'I', 'S']",1
1453,-1539200539818536194,-968257221080321413,3210029975,3210029975_11,3210029975_11_2,"(39.37928, -76.4605)","(39.28852, -75.623764)",110.233,110.0,"{'Steps': 4, 'Highway': 14, 'No_category': 16}","{'Street': 7, 'Road': 3, 'State_Road': 22, 'Track': 2}","['Baynard Farm Lane', 'South Dupont Parkway', 'The Susquehanna Conduit (The Big Inch)', 'Mason Dixon Original Settling Pond Dam', 'East Glenwood Avenue', '2235 West Pulaski Highway', '5502 Madge Court', 'John F. Kennedy Memorial Highway', 'Marysville Road', 'SpringHill Suites', '334 East Pulaski Highway', 'Wawa', 'Kiddie Academy', 'Smyrna Landing Road', 'Summit Bridge Road', 'Old Drawyers Presbyterian Church', 'Marina Park', 'Nilsen Road', 'Ashley Court', 'DC Bargains', 'Red Robin', 'Shell']","['White Marsh', 'Odessa', 'Townsend', 'Lutherville Timonium', 'Newark', 'Perryville', 'Smyrna', 'North East', 'Joppa', 'Elkton', 'Middletown']",['S1100'],"['M', 'I', 'S']",1
1454,-1539200539818536194,-968257221080321413,3210029975,3210029975_12,3210029975_12_1,"(39.34872, -75.64383)","(38.9383, -76.71999)",147.624,130.0,"{'Steps': 5, 'Highway': 20, 'No_category': 16}","{'Street': 4, 'Road': 2, 'State_Road': 26}","['Andrew Lane', 'High Tide Offices of Annapolis', 'Old State Road', '21 Riverview Avenue', 'North West Crain Highway', 'Welcome Center Drive', 'Main Street', 'Bay Area Insurance', 'Dudley Corner Road', 'Levels Road', 'Connection Community Church', '3300 Crain Highway', 'Apple Tree Lane', '3500 NW Crane Hwy', 'Sleep Inn', 'Chesapeake Bay Bridge', 'Lerch Farm Court', '967 Saw Grass Way', 'Jamison Corner Road', 'Blue Star Memorial Highway', 'Quinn Road', 'River Road', 'Business Parkway', 'Shopping Center Road']","['Annapolis', 'Massey', 'Odessa', 'Townsend', 'Stevensville', 'Centreville', 'Warwick', 'Bowie', 'Sudlersville', 'Ellicott City', 'Millington', 'Grasonville', 'Middletown']",['S1100'],"['U', 'I', 'S']",2
1455,-1539200539818536194,-968257221080321413,3210029975,3210029975_12,3210029975_12_2,"(38.944412, -76.71771)","(39.468414, -76.23124)",87.422,70.0,"{'Steps': 3, 'Highway': 15, 'No_category': 5}","{'Street': 3, 'Road': 1, 'State_Road': 14}","['3200 Hawkins Point Road', '9999 Bethlehem Boulevard', '8143 Rosebank Avenue', '8206 Bradshaw Road', '(Blue) Trail to Pier', 'Southeast Freeway', 'Coleus Drive', 'Hall Brown Road', '8100 Veterans Highway', 'Best Buy', 'Riverside Distribution Center', 'Bentwillow Drive', 'Village Lake Drive', 'Rainbow Car Wash']","['Dundalk', 'Millersville', 'Curtis Bay', 'Glen Burnie', 'Riva', 'Davidsonville', 'Belcamp', 'Upper Falls', 'Bowie', 'Abingdon', 'Rosedale']",['S1100'],"['M', 'I']",1
1456,-1539200539818536194,-968257221080321413,3210029975,3210029975_12,3210029975_12_3,"(39.454422, -76.270035)","(39.318718, -76.97931)",76.168,100.0,"{'Highway': 19, 'No_category': 8}","{'Street': 1, 'Road': 2, 'State_Road': 20}","['Holman Drive', '8 Wincrest Court', '18 Breton Hill Road', '7501 Gilley Terrace', 'Belair Road', 'Sucker Branch', 'Grand Auto Body Shop', '7907 Crisford Place', 'Baltimore Beltway', 'I 70', '101 Dublin Drive', 'Rainbow Car Wash', '6907 Bexhill Road', 'Reservoir Circle', 'Crossroads Church of the Nazarene', '9116 Georgia Belle Drive', 'Old Joppa Road', 'Underwood Road', 'Minebank Run', '10424 Falls Road']","['Rectortown', 'Pikesville', 'Baltimore', 'Belcamp', 'Edgewood', 'Marriottsville', 'Brooklandville', 'Parkville', 'Towson', 'Abingdon', 'Rosedale', 'Joppa', 'Cooksville']",['S1100'],"['M', 'I']",1
1457,-1539200539818536194,-968257221080321413,3210029975,3210029975_12,3210029975_12_4,"(39.352726, -77.11823)","(40.093388, -78.5232)",172.996,128.844,"{'Steps': 3, 'Highway': 24, 'No_category': 4}","{'Street': 2, 'Road': 1, 'State_Road': 23}","['Ritchie Drive', 'Barton Road', 'Potomac View Road', 'Old National Pike', 'Misty Meadows Drive', 'US 40', 'Sand Wedge Drive', 'US 220 Business', 'Old 126', 'I 70', 'Pirates Cove', 'Clear Spring Road', 'Miller Lane', 'Homestead Drive', 'Town Hill', '12761 Buck Valley Road', 'Little Catoctin Creek', 'Dwight D Eisenhower Highway', 'South Mountain Welcome Center', 'Rodeway Inn', 'Travel Centers of America - Breezewood']","['Bedford', 'Gettysburg', 'Breezewood', 'Williamsport', 'Crystal Spring', 'Woodbine', 'Clear Spring', 'Warfordsburg', 'Braddock Heights', 'Funkstown', 'Hancock']",['S1100'],['I'],1
1458,-1539200539818536194,-968257221080321413,3210029975,3210029975_13,3210029975_13_1,"(40.114365, -78.52189)","(42.15626, -76.85305)",325.886,230.0,"{'Highway': 45, 'No_category': 4}","{'Street': 1, 'Road': 1, 'State_Road': 45}","['Antlers Lane', 'Tioga River', 'PA 287', 'Olivia Lane', 'US 220 North', 'McKee Road', '239 Long Lane', 'Race Street', 'East Corning Road', 'Bald Eagle Mountain', 'US 220 Alternate', 'Walmart Supercenter', 'US 220 Business', 'US 220 South', 'Harvest Moon Lanes', 'Lawrenceville Cemetery', '821 County Route 64', 'ARL Test Site', 'Loudenslager Road', 'Bricker Road', 'Deflock Road', 'Barber Road', 'Downs Lane', 'Howard Fry Road', 'Irwin Drive', '1099 Nittany Ridge Road', '261 Baker Street', 'Andrus Lane', '1263 Skytop Mountain Road', 'S Catherine St', 'Johnson Street', 'Flemming Lane', 'Hutcheson Drive', 'Huxley Lane', '1437 County Route 115', 'Jones Road', '7th Street', 'Cement Drive', 'Spruce Street', 'West Branch Susquehanna River', 'Turek Drive', 'Finkhaven Airport', '319 Weaver Hill Road', 'Steam Valley Run']","['Sproul', 'Castanea', 'Mansfield', 'Osterburg', 'Williamsport', 'Lindley', 'Tyrone', 'State College', 'Cogan Station', 'Milesburg', 'Mackeyville', 'Blossburg', 'Mill Hall', 'Tioga', 'McElhattan', 'Jersey Shore', 'Lawrenceville', 'Trout Run', 'Painted Post', 'Big Flats', 'Newry', 'Bellwood', 'Elmira', 'Liberty', 'Duncansville', 'Horseheads', 'Bellefonte']",['S1100'],"['U', 'I', 'S']",1
1459,-1539200539818536194,-968257221080321413,3210029975,3210029975_13,3210029975_13_2,"(42.255886, -76.75203)","(42.894108, -76.98632)",99.488,133.456,{'No_category': 22},"{'Street': 8, 'Road': 10, 'State_Road': 18}","[""Fairground Memorial Parkway @ Lowe's"", '24 Mazourek Road', ""Arby's"", '6340 State Route 13', '748 South Meadow Street', '1504 Elmira Road', '8316 Main Street', '1954 Trumansburg Road', 'Dollar Tree', '9213 State Route 96', '6802 State Route 96', '360 Wagner Street', '1 Corey Street', '5710 State Route 96', '213 Cliff Street', '1309 Yellow Tavern Road', '601 Elmira Road', '1487 Trumansburg Road', 'WNYR-FM (Waterloo)', '346 Gambee Road', '7274 Rock River Road', '108 Dixon Avenue']","['Cayuta', 'Ithaca', 'Waterloo', 'Newfield', 'Geneva', 'Ovid', 'Romulus', 'Trumansburg', 'Interlaken']",[],[],1
1460,-1539200539818536194,-968257221080321413,3210029975,3210029975_13,3210029975_13_3,"(42.90775, -76.97783)","(40.731808, -76.314964)",395.101,270.0,"{'Steps': 9, 'Highway': 56, 'No_category': 3}","{'Street': 1, 'Road': 1, 'State_Road': 54}","['Clements Road', '2477 Route 11', 'US 11 North', '521 Court Street', 'T688', 'PA 107', 'Leggetts Creek', 'I 481 North', '6863 East Taft Road', '5720 Commons Park Drive', 'Roosevelt Street', 'Greater Hanover Recreation Area', '2330 Route 11', 'Airport Road', '11 Biedekapp Road', '3', '1987 Preble Road', 'State Highway 31', '212 State Route 318', '1301 Stone Church Road', '936 East Tyre Road', ""Doc's Deli'licious & Sunoco"", 'T456 Miller Road', '401 7th North Street', '2860 Brickyard Road', '5324 State Route 281', '801 Route 11', 'Mud Run Dam', 'Hazle Street', 'Laurel Drive', '52 Mohawk Drive', '182 United States Route 11', '8 Prescott Road', 'I 81 South', 'Governor Thomas E. Dewey Thruway', '1401 Route 11', '1484 Route 31', 'Wal-Mart Distrabution Access', '499 Col Eileen Collins Boulevard', '3630 Route 11', ""Bob's Discount Furniture"", 'Benn Acres Circle', 'Balliet Run', '1212 Oswego Road', 'Creekside Drive', '1518 United States Route 11', ""Bingham's Restaurant"", 'US 6 West', '2968 South Hill Road', 'Hunkydory Creek', '44 River Street', 'Crown Circle Drive', '984 Castle Creek Road']","['Jordan', 'Marathon', 'Scranton', 'Killawog', 'Geneva', 'New Milford', 'Syracuse', 'Homer', 'Kelayres', 'Chinchilla', 'Fleetville', 'Little York', 'Castle Creek', 'Binghamton', 'Wilkes Barre', 'East Syracuse', 'Waverly', 'Liverpool', 'Mahanoy City', 'Kirkwood', 'Cicero', 'Mountain Top', 'Gordon', 'McGraw', 'Memphis', 'Beach Haven', 'Saint Johns', 'Hallstead', 'Warners', 'Great Bend', 'Tully', 'Pittston', 'Delano', 'Weedsport', 'Frackville', 'Montezuma']",['S1100'],"['M', 'U', 'I', 'S']",3
1461,-1539200539818536194,-968257221080321413,3210029975,3210029975_14,3210029975_14_1,"(40.73566, -76.30966)","(40.572655, -75.55767)",82.315,85.0,"{'Steps': 2, 'Highway': 11, 'No_category': 12}","{'Street': 2, 'Road': 1, 'State_Road': 17}","['Greenwich Township Municipal Building', 'Mill Creek', 'Schuylkill River Trail', 'PA 443', 'Cressona Mall Road', '471 North Claude A Lord Boulevard', 'Lowland Road', 'PA 895 East', 'Pond Drive', ""Nestle (Dreyer's / DiGiorno)"", 'Tilghman Street', 'Penn Street', 'Little Mahanoy Creek', 'Pottsville Boulevard', 'Sunoco', 'Brunswick Business Center', 'Joseph H. Long Boulevard']","['Lenhartsville', 'Kutztown', 'Gordon', 'Pottsville', 'Port Clinton', 'Hamburg', 'Schuylkill Haven', 'Port Carbon', 'Allentown', 'Saint Clair', 'Frackville', 'Orwigsburg']",['S1100'],"['M', 'I']",1
